0.0516615	0.0301142	0.0129803	0.036864	0.0264798	0.0236241	0.00726895	0.0285566	0.0342679	0.0272586	0.0280374	0.0199896	0.0147975	0.0443925	0.0179128	0.0314123	0.0389408	0.0812565	0.017134	0.0160955	0.021028	0.00363448	0.0096054	0.0189512	0.0397196	0.0096054	0.0817757	0.0397196	0.0288162	0.0501038	0.0399792	0.0680166
0.0459399	0.0332754	0.011009	0.0343515	0.0317854	0.0193693	0.00579422	0.0370002	0.0234252	0.0234252	0.0282261	0.0174654	0.0153133	0.0421323	0.0203626	0.0347653	0.0448638	0.0823607	0.0170516	0.0130784	0.0230941	0.0052148	0.0102641	0.0204453	0.041139	0.0107607	0.0823607	0.0428772	0.0302127	0.0494164	0.0371658	0.0660541
0.0509101	0.0311907	0.011187	0.0337505	0.0305271	0.0186765	0.00758438	0.0311907	0.0231323	0.019909	0.0293895	0.016022	0.0154532	0.047592	0.0191505	0.0330868	0.0399128	0.084471	0.0163064	0.012609	0.0218999	0.00293895	0.00834281	0.0211414	0.0459803	0.00824801	0.0898749	0.0410504	0.0291998	0.0542283	0.0366894	0.0683542
0.0518267	0.0332767	0.0138771	0.0335599	0.0348343	0.0191164	0.00665534	0.0298782	0.0242141	0.0186916	0.0242141	0.0133107	0.0168508	0.0454545	0.0189748	0.0325687	0.0403568	0.084537	0.0158595	0.0196828	0.0177004	0.00368168	0.00906259	0.0201076	0.0492778	0.00679694	0.0917587	0.039932	0.0287454	0.0545171	0.0329935	0.0676862
0.0541466	0.0303906	0.00877475	0.0410915	0.0313537	0.0218299	0.00545746	0.0321027	0.0265383	0.0184056	0.0288925	0.0170144	0.0157303	0.0431247	0.0211878	0.0391653	0.0406635	0.0794007	0.0151953	0.0127341	0.0247191	0.00278224	0.00738363	0.0207598	0.0401284	0.00898876	0.0860353	0.0415195	0.0307116	0.0505083	0.0327448	0.070519
0.0499699	0.0311344	0.0138471	0.0338866	0.0325105	0.0215877	0.00937473	0.0309624	0.025544	0.0233078	0.026232	0.0165133	0.0178894	0.0404232	0.0212437	0.0361228	0.0393051	0.0798142	0.0193515	0.0165133	0.0212437	0.00464436	0.00971876	0.0211577	0.0414552	0.012815	0.0860067	0.0366389	0.0298443	0.0462716	0.0359508	0.0687194
0.0525045	0.0331925	0.0117347	0.0358077	0.0304432	0.0227318	0.00657145	0.0305103	0.0297056	0.0230671	0.0244082	0.0184403	0.0150875	0.0445249	0.0195132	0.0368806	0.0433179	0.079595	0.0175015	0.0109971	0.020519	0.00409039	0.0078455	0.0196473	0.045866	0.00791256	0.0838195	0.0402334	0.031315	0.0541809	0.0356736	0.0623617
0.0508305	0.0312187	0.0138083	0.0374225	0.0293176	0.020012	0.00720432	0.0312187	0.0260156	0.0235141	0.0280168	0.0182109	0.0151091	0.0445267	0.020012	0.035021	0.0436262	0.0781469	0.0173104	0.0158095	0.0227136	0.00420252	0.00890534	0.0206124	0.0475285	0.00980588	0.079948	0.0410246	0.0278167	0.0541325	0.0348209	0.0621373
0.0484706	0.0315645	0.0125086	0.0319554	0.0295124	0.0222809	0.00996775	0.0334213	0.0292192	0.0252125	0.0290237	0.0175901	0.0156357	0.0423141	0.0202287	0.0320532	0.039871	0.082576	0.0163197	0.0128994	0.0234535	0.00537477	0.0102609	0.0209127	0.0411414	0.0128994	0.0780807	0.040946	0.0275579	0.0477866	0.0418255	0.0671357
0.0474961	0.0289692	0.0176286	0.0368291	0.033236	0.0235796	0.0132495	0.0295307	0.0247024	0.0227936	0.031664	0.0216708	0.0194251	0.0405345	0.0231305	0.0369414	0.0387379	0.071974	0.0175163	0.0187514	0.0223445	0.00651246	0.0133618	0.0256007	0.0409836	0.0138109	0.0708511	0.0353694	0.025713	0.0485066	0.0343589	0.0642264
0.0434686	0.0292003	0.0139365	0.0339564	0.0350625	0.0244442	0.00951222	0.0356155	0.0276518	0.0254397	0.0322973	0.0196881	0.0197987	0.0430262	0.0277624	0.034067	0.0409247	0.0669174	0.0191351	0.0181396	0.0261033	0.00597279	0.0148214	0.0252184	0.037164	0.0197987	0.0628249	0.0362792	0.0306382	0.0436899	0.0381595	0.0592855
0.0568	0.03208	0.01328	0.03528	0.03464	0.0196	0.00648	0.032	0.03144	0.02384	0.02856	0.02072	0.01496	0.0416	0.01984	0.03704	0.03944	0.07976	0.01568	0.01528	0.02232	0.0032	0.00784	0.02144	0.04064	0.0084	0.082	0.0372	0.0268	0.04584	0.03568	0.07032
0.0464864	0.0305156	0.0122633	0.035478	0.0317134	0.0200776	0.00827059	0.0318275	0.0228725	0.0204198	0.0262948	0.0154574	0.0159138	0.0452316	0.0213895	0.0341661	0.0407255	0.0827629	0.016313	0.0148871	0.0212754	0.00427789	0.0102669	0.0203628	0.0447753	0.0107232	0.0852156	0.038444	0.0300023	0.0505362	0.0401551	0.0708989
0.0659898	0.0343616	0.00488091	0.0345568	0.0351425	0.0232331	0.00390472	0.0341663	0.0343616	0.0232331	0.0320187	0.0144475	0.0138618	0.0409996	0.0187427	0.0370949	0.038852	0.0827802	0.0158141	0.00663803	0.0208903	0.00136665	0.00800469	0.0232331	0.0378758	0.00468567	0.0901991	0.0380711	0.0324092	0.0443186	0.0292854	0.0745802
0.0543504	0.0341046	0.00674861	0.0350687	0.0306098	0.0215715	0.00506146	0.0354302	0.0320559	0.0209689	0.0309713	0.0178356	0.0161485	0.0425404	0.0202458	0.0320559	0.0429019	0.0845987	0.0143408	0.0132562	0.0231381	0.00168715	0.00759219	0.022174	0.0404917	0.00819475	0.0796577	0.0410942	0.0286816	0.0514582	0.0338636	0.0711015
0.0567227	0.0336134	0.0110772	0.033327	0.0314171	0.0172842	0.00811688	0.0305577	0.0236822	0.0202445	0.0271199	0.0150879	0.013369	0.045741	0.0157563	0.0352368	0.038961	0.0880443	0.0124141	0.0112681	0.0179526	0.00219633	0.00983575	0.0171887	0.0462185	0.00974026	0.101509	0.039534	0.0268335	0.0515661	0.0348549	0.0735294
0.0497733	0.0310806	0.0108395	0.0334034	0.0328503	0.0204623	0.00575158	0.0316337	0.0232275	0.0231169	0.0295321	0.0161487	0.0134941	0.0481141	0.0212366	0.034067	0.0369428	0.0795266	0.0161487	0.0124986	0.0192457	0.0045349	0.0122774	0.0237806	0.0441323	0.0101759	0.094348	0.0390444	0.0255503	0.0516536	0.0368322	0.0685765
0.0443548	0.0313815	0.016129	0.0348878	0.026648	0.0243689	0.0107819	0.0355014	0.0303296	0.0275245	0.0321704	0.0213885	0.019986	0.0415498	0.0231417	0.0317321	0.0409362	0.0656557	0.0180575	0.0158661	0.0270863	0.00920407	0.0127104	0.0247195	0.0408485	0.0206872	0.0638149	0.0393583	0.0272616	0.0469846	0.039183	0.0557504
0.0518703	0.0340399	0.0100998	0.0332918	0.0345387	0.0188279	0.00835411	0.0365337	0.0253117	0.0178304	0.0295511	0.0190773	0.0154613	0.042394	0.021197	0.0374065	0.04202	0.0738155	0.0159601	0.013217	0.0220698	0.00523691	0.0103491	0.0236908	0.048005	0.0123441	0.0763092	0.0389027	0.0249377	0.0552369	0.0394015	0.0627182
0.0572695	0.0336879	0.0102837	0.037234	0.0324468	0.0212766	0.00514184	0.0265957	0.0235816	0.022695	0.0299645	0.0171986	0.0150709	0.0441489	0.0187943	0.0351064	0.0407801	0.0856383	0.0175532	0.0150709	0.0223404	0.00283688	0.00851064	0.0207447	0.0430851	0.00851064	0.0838652	0.041844	0.031383	0.0508865	0.0294326	0.0670213
0.0532672	0.0276041	0.00711667	0.0353677	0.0386025	0.0248005	0.00560707	0.0323485	0.0293293	0.0243692	0.0353677	0.0163899	0.013802	0.0345051	0.0245849	0.0345051	0.0403278	0.0858314	0.0166056	0.0146647	0.0308389	0.00582273	0.0107828	0.0241535	0.0321328	0.0142333	0.072245	0.0392495	0.0310546	0.0362303	0.0342894	0.0739702
0.0539264	0.033458	0.00826609	0.0381815	0.0308994	0.0153513	0.00649478	0.0320803	0.0236174	0.0196812	0.024011	0.0129896	0.0127928	0.0425113	0.017713	0.0332612	0.0448731	0.0928951	0.0131864	0.0137768	0.0179099	0.00295217	0.00649478	0.0202716	0.0462507	0.00472348	0.0958473	0.0381815	0.0277504	0.0507774	0.0389687	0.0799055
0.0478806	0.0325306	0.0111956	0.0339389	0.0315449	0.0179552	0.00542177	0.0347134	0.025419	0.0231658	0.0261935	0.0176736	0.0147162	0.0441487	0.0185185	0.0341501	0.041121	0.0847768	0.0174623	0.0149275	0.0208421	0.00267568	0.0083791	0.0181665	0.0407689	0.00661879	0.0928742	0.0399944	0.0304183	0.0485847	0.0409097	0.0723138
0.0530457	0.0338539	0.00822506	0.031589	0.0278937	0.0208607	0.00750983	0.0364763	0.0278937	0.0234831	0.033377	0.0172845	0.0165693	0.0447014	0.0225295	0.0326618	0.0411253	0.0758136	0.0168077	0.0107283	0.024556	0.0030993	0.00929789	0.025152	0.044463	0.0118012	0.0863035	0.0413637	0.0243176	0.0531649	0.0326618	0.0613899
0.0547666	0.0291691	0.00892933	0.0382686	0.0348669	0.0249171	0.00833404	0.0328259	0.0347819	0.0256825	0.0313802	0.0187941	0.0170082	0.0421805	0.0233863	0.0360575	0.0421805	0.0699889	0.0172634	0.016413	0.0264478	0.00467727	0.0113105	0.0216855	0.0385237	0.0108853	0.0727953	0.0344417	0.0332511	0.0442214	0.0301046	0.0644613
0.0596546	0.0367347	0.0103611	0.0354788	0.0285714	0.0172684	0.00533752	0.032967	0.0288854	0.0191523	0.0291994	0.0156986	0.0144427	0.0417582	0.0144427	0.0307692	0.0411303	0.0835165	0.0125589	0.0144427	0.0197802	0.000627943	0.0043956	0.0200942	0.0518053	0.00376766	0.0979592	0.0383046	0.0257457	0.0533752	0.0389325	0.0728414
0.0496428	0.0313772	0.0105796	0.0363505	0.0278506	0.019622	0.00533502	0.0316484	0.0254996	0.0187178	0.0264943	0.0140157	0.0151912	0.0423185	0.0185369	0.031558	0.0419568	0.0931368	0.0129306	0.0116647	0.0211592	0.00461163	0.00795732	0.0205263	0.0451216	0.00822859	0.0910571	0.0396962	0.028574	0.0509088	0.0382494	0.0794828
0.048255	0.0329346	0.011224	0.0333443	0.0316238	0.0233492	0.00958545	0.0390791	0.0348189	0.0277732	0.03359	0.0222022	0.0146649	0.0421104	0.0240046	0.0315419	0.0430116	0.0663608	0.0162215	0.0154023	0.0247419	0.00491562	0.0135179	0.0242504	0.042602	0.019089	0.0648861	0.0376864	0.02466	0.048255	0.0362936	0.0580043
0.0543236	0.0300486	0.00931636	0.0372655	0.0301798	0.0199449	0.00852906	0.0308358	0.0292613	0.0177142	0.0245375	0.0158772	0.0133841	0.0415956	0.0207322	0.0371342	0.0401522	0.08306	0.0181079	0.0139089	0.0173206	0.00393649	0.0106285	0.0212571	0.0421205	0.0072169	0.0967065	0.040021	0.0266369	0.0547172	0.0324104	0.0711193
0.06151	0.0294178	0.00822876	0.039498	0.0312693	0.0193376	0.00452582	0.0302407	0.0306521	0.0211891	0.0290064	0.0127546	0.0111088	0.0452582	0.0154289	0.0349722	0.0399095	0.0896935	0.0113145	0.0127546	0.0224234	0.00123431	0.00534869	0.0178976	0.044641	0.00596585	0.0936021	0.0429953	0.0277721	0.0514297	0.0320922	0.0765275
